Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date,Unnamed: 0,High,Low,Average
12:30 AM,83.5 °F,67.6 °F,59 °%,SE,0.2 °mph,1.6 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
12:35 AM,83.7 °F,67.8 °F,59 °%,North,0.0 °mph,0.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
12:40 AM,83.7 °F,67.3 °F,58 °%,WSW,0.4 °mph,2.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
12:45 AM,83.7 °F,67.3 °F,58 °%,East,0.9 °mph,1.8 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
12:50 AM,83.5 °F,67.1 °F,58 °%,SSE,0.2 °mph,1.6 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
12:55 AM,83.7 °F,66.7 °F,57 °%,SSW,0.4 °mph,2.0 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:00 AM,83.5 °F,66.7 °F,57 °%,SSE,0.2 °mph,2.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:05 AM,83.5 °F,66.2 °F,56 °%,SW,1.8 °mph,4.5 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:10 AM,83.5 °F,66.2 °F,56 °%,WNW,2.5 °mph,4.9 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:15 AM,83.5 °F,66.2 °F,56 °%,WSW,1.8 °mph,3.6 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:20 AM,83.3 °F,66.0 °F,56 °%,WNW,1.6 °mph,2.2 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:25 AM,83.3 °F,66.6 °F,57 °%,WSW,1.3 °mph,3.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:30 AM,83.1 °F,66.7 °F,58 °%,WSW,2.9 °mph,4.9 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:35 AM,83.3 °F,66.9 °F,58 °%,SW,2.0 °mph,3.1 °mph,29.89 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:40 AM,83.1 °F,66.7 °F,58 °%,West,1.8 °mph,3.4 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:46 AM,83.1 °F,67.8 °F,60 °%,WNW,2.2 °mph,3.1 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:50 AM,82.8 °F,67.5 °F,60 °%,WNW,1.1 °mph,2.7 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
1:55 AM,82.4 °F,68.5 °F,63 °%,North,1.8 °mph,3.4 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:00 AM,82.4 °F,69.1 °F,64 °%,NNW,0.7 °mph,1.8 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:05 AM,82.2 °F,68.9 °F,64 °%,NW,1.3 °mph,2.7 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:10 AM,82.0 °F,69.1 °F,65 °%,,2.2 °mph,4.0 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:15 AM,81.9 °F,68.5 °F,64 °%,North,1.8 °mph,3.6 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:21 AM,81.7 °F,67.8 °F,63 °%,NNW,1.8 °mph,4.5 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:25 AM,81.5 °F,67.6 °F,63 °%,NNW,2.0 °mph,4.3 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:30 AM,81.1 °F,67.3 °F,63 °%,NNW,2.5 °mph,4.3 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:35 AM,80.8 °F,67.1 °F,63 °%,NNW,4.0 °mph,5.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:40 AM,80.8 °F,67.1 °F,63 °%,NW,2.7 °mph,3.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:45 AM,80.4 °F,66.7 °F,63 °%,NW,1.3 °mph,3.8 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:50 AM,80.1 °F,66.7 °F,64 °%,NNW,0.9 °mph,3.1 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
2:55 AM,80.2 °F,66.9 °F,64 °%,East,0.7 °mph,2.9 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:00 AM,80.4 °F,67.1 °F,64 °%,NE,2.7 °mph,4.5 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:05 AM,80.4 °F,67.1 °F,64 °%,ENE,1.1 °mph,3.1 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:10 AM,80.4 °F,66.7 °F,63 °%,East,0.9 °mph,2.5 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:15 AM,80.4 °F,66.7 °F,63 °%,East,1.8 °mph,3.8 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:20 AM,80.4 °F,66.7 °F,63 °%,East,2.2 °mph,3.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:25 AM,80.4 °F,66.7 °F,63 °%,East,2.2 °mph,3.1 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:30 AM,80.2 °F,66.9 °F,64 °%,SE,0.7 °mph,2.0 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:35 AM,80.2 °F,66.9 °F,64 °%,ENE,3.8 °mph,4.7 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:40 AM,80.1 °F,66.7 °F,64 °%,ENE,2.2 °mph,4.0 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:45 AM,80.1 °F,66.7 °F,64 °%,NW,0.2 °mph,1.3 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:50 AM,79.9 °F,67.1 °F,65 °%,NNE,1.8 °mph,2.9 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
3:56 AM,79.7 °F,66.9 °F,65 °%,North,0.0 °mph,0.0 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:00 AM,79.5 °F,67.1 °F,66 °%,ESE,1.1 °mph,2.5 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:05 AM,79.3 °F,66.9 °F,66 °%,NNW,1.3 °mph,2.9 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:10 AM,79.2 °F,66.7 °F,66 °%,NNE,1.8 °mph,2.7 °mph,29.90 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:15 AM,79.2 °F,66.7 °F,66 °%,NNW,1.3 °mph,3.1 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:20 AM,78.8 °F,66.6 °F,66 °%,NNW,1.3 °mph,3.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:25 AM,79.0 °F,66.2 °F,65 °%,NNE,0.4 °mph,2.5 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:31 AM,78.6 °F,66.4 °F,66 °%,NNE,0.7 °mph,1.8 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:35 AM,78.4 °F,66.2 °F,66 °%,NNE,1.1 °mph,3.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:41 AM,78.6 °F,66.4 °F,66 °%,North,0.0 °mph,1.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:45 AM,78.6 °F,66.4 °F,66 °%,North,0.0 °mph,0.0 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:50 AM,78.3 °F,65.5 °F,65 °%,East,2.0 °mph,4.7 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
4:55 AM,78.3 °F,66.0 °F,66 °%,ENE,3.1 °mph,4.3 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:00 AM,78.1 °F,65.8 °F,66 °%,North,0.0 °mph,0.9 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:05 AM,77.9 °F,65.7 °F,66 °%,NE,0.7 °mph,1.8 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:10 AM,77.7 °F,65.5 °F,66 °%,NNW,0.9 °mph,2.0 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:15 AM,77.5 °F,65.3 °F,66 °%,NNW,2.0 °mph,4.7 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:20 AM,77.5 °F,65.3 °F,66 °%,NE,0.7 °mph,2.5 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:25 AM,77.7 °F,65.5 °F,66 °%,NNE,1.8 °mph,3.1 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-07-14,,,,
5:30 AM,77.5 °F,65.3 °F,66 °%,NNW,0.4 °mph,2.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,1 w/m²,2022-07-14,,,,
5:35 AM,77.4 °F,65.5 °F,67 °%,NW,1.6 °mph,4.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,2 w/m²,2022-07-14,,,,
5:40 AM,77.2 °F,65.3 °F,67 °%,NW,1.3 °mph,2.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,3 w/m²,2022-07-14,,,,
5:45 AM,77.2 °F,65.3 °F,67 °%,NE,2.9 °mph,6.3 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,5 w/m²,2022-07-14,,,,
5:50 AM,77.2 °F,65.3 °F,67 °%,ENE,2.2 °mph,3.6 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,8 w/m²,2022-07-14,,,,
5:55 AM,77.4 °F,65.5 °F,67 °%,East,3.6 °mph,5.8 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,11 w/m²,2022-07-14,,,,
6:00 AM,77.5 °F,65.7 °F,67 °%,ESE,0.4 °mph,1.8 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,16 w/m²,2022-07-14,,,,
6:05 AM,77.5 °F,65.7 °F,67 °%,ENE,0.9 °mph,2.7 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,19 w/m²,2022-07-14,,,,
6:11 AM,77.4 °F,65.5 °F,67 °%,East,3.8 °mph,6.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,24 w/m²,2022-07-14,,,,
6:16 AM,77.2 °F,65.3 °F,67 °%,ENE,3.4 °mph,4.9 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,27 w/m²,2022-07-14,,,,
6:21 AM,77.2 °F,65.3 °F,67 °%,NE,3.4 °mph,5.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,35 w/m²,2022-07-14,,,,
6:25 AM,77.5 °F,65.7 °F,67 °%,NE,2.5 °mph,4.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,43 w/m²,2022-07-14,,,,
6:30 AM,77.4 °F,65.5 °F,67 °%,NE,1.1 °mph,3.4 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,41 w/m²,2022-07-14,,,,
6:35 AM,77.2 °F,65.3 °F,67 °%,ENE,2.0 °mph,4.7 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,52 w/m²,2022-07-14,,,,
6:40 AM,77.4 °F,65.5 °F,67 °%,NE,1.1 °mph,2.5 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,68 w/m²,2022-07-14,,,,
6:45 AM,77.2 °F,65.3 °F,67 °%,NNW,0.7 °mph,2.5 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,70 w/m²,2022-07-14,,,,
6:50 AM,77.2 °F,65.3 °F,67 °%,NE,0.2 °mph,1.3 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,78 w/m²,2022-07-14,,,,
6:55 AM,77.4 °F,65.5 °F,67 °%,East,1.8 °mph,3.8 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,68 w/m²,2022-07-14,,,,
7:00 AM,77.2 °F,65.3 °F,67 °%,NNE,3.1 °mph,5.6 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,73 w/m²,2022-07-14,,,,
7:05 AM,77.4 °F,65.1 °F,66 °%,NNE,2.0 °mph,6.3 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,66 w/m²,2022-07-14,,,,
7:11 AM,77.4 °F,65.1 °F,66 °%,East,1.1 °mph,2.5 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,68 w/m²,2022-07-14,,,,
7:15 AM,77.2 °F,65.3 °F,67 °%,ENE,1.8 °mph,2.5 °mph,29.94 °in,0.00 °in,0.00 °in,1.0,65 w/m²,2022-07-14,,,,
7:21 AM,77.2 °F,65.3 °F,67 °%,NNE,1.8 °mph,4.9 °mph,29.95 °in,0.00 °in,0.00 °in,1.0,70 w/m²,2022-07-14,,,,
7:26 AM,77.4 °F,65.5 °F,67 °%,East,1.8 °mph,3.1 °mph,29.95 °in,0.00 °in,0.00 °in,0.0,76 w/m²,2022-07-14,,,,
7:30 AM,77.2 °F,65.3 °F,67 °%,NE,2.5 °mph,5.1 °mph,29.95 °in,0.00 °in,0.00 °in,1.0,99 w/m²,2022-07-14,,,,
7:36 AM,77.2 °F,64.9 °F,66 °%,NE,2.5 °mph,4.5 °mph,29.95 °in,0.00 °in,0.00 °in,1.0,114 w/m²,2022-07-14,,,,
7:40 AM,77.2 °F,65.3 °F,67 °%,SE,0.9 °mph,2.9 °mph,29.95 °in,0.00 °in,0.00 °in,1.0,122 w/m²,2022-07-14,,,,
7:46 AM,76.8 °F,64.6 °F,66 °%,North,2.0 °mph,3.4 °mph,29.95 °in,0.00 °in,0.00 °in,1.0,96 w/m²,2022-07-14,,,,
7:50 AM,77.0 °F,65.1 °F,67 °%,NNE,1.6 °mph,4.7 °mph,29.95 °in,0.00 °in,0.00 °in,1.0,108 w/m²,2022-07-14,,,,
7:56 AM,77.0 °F,65.1 °F,67 °%,ENE,2.9 °mph,5.6 °mph,29.95 °in,0.00 °in,0.00 °in,3.0,274 w/m²,2022-07-14,,,,
8:01 AM,77.2 °F,65.3 °F,67 °%,ESE,0.9 °mph,2.5 °mph,29.95 °in,0.00 °in,0.00 °in,3.0,280 w/m²,2022-07-14,,,,
8:05 AM,77.2 °F,65.3 °F,67 °%,SSE,0.2 °mph,1.6 °mph,29.95 °in,0.00 °in,0.00 °in,4.0,327 w/m²,2022-07-14,,,,
8:10 AM,77.0 °F,65.1 °F,67 °%,NNW,2.2 °mph,3.6 °mph,29.95 °in,0.00 °in,0.00 °in,4.0,342 w/m²,2022-07-14,,,,
8:16 AM,77.0 °F,65.1 °F,67 °%,North,0.0 °mph,0.2 °mph,29.96 °in,0.00 °in,0.00 °in,4.0,346 w/m²,2022-07-14,,,,
8:21 AM,77.0 °F,65.1 °F,67 °%,WNW,0.4 °mph,2.7 °mph,29.96 °in,0.00 °in,0.00 °in,4.0,359 w/m²,2022-07-14,,,,
8:25 AM,77.2 °F,64.9 °F,66 °%,NW,2.0 °mph,4.3 °mph,29.96 °in,0.00 °in,0.00 °in,4.0,331 w/m²,2022-07-14,,,,
8:31 AM,77.0 °F,65.1 °F,67 °%,ESE,1.1 °mph,2.9 °mph,29.96 °in,0.00 °in,0.00 °in,4.0,388 w/m²,2022-07-14,,,,
8:35 AM,77.0 °F,65.1 °F,67 °%,North,0.2 °mph,1.8 °mph,29.96 °in,0.00 °in,0.00 °in,4.0,400 w/m²,2022-07-14,,,,
8:40 AM,77.2 °F,65.3 °F,67 °%,SSE,1.8 °mph,3.1 °mph,29.96 °in,0.00 °in,0.00 °in,4.0,418 w/m²,2022-07-14,,,,
8:46 AM,77.7 °F,65.5 °F,66 °%,SSE,0.9 °mph,2.2 °mph,29.96 °in,0.00 °in,0.00 °in,5.0,437 w/m²,2022-07-14,,,,
8:50 AM,77.7 °F,65.5 °F,66 °%,NW,0.7 °mph,2.2 °mph,29.96 °in,0.00 °in,0.00 °in,5.0,449 w/m²,2022-07-14,,,,
8:56 AM,77.7 °F,65.5 °F,66 °%,NNE,2.7 °mph,5.8 °mph,29.96 °in,0.00 °in,0.00 °in,5.0,473 w/m²,2022-07-14,,,,
9:01 AM,78.1 °F,65.8 °F,66 °%,WNW,1.8 °mph,3.4 °mph,29.96 °in,0.00 °in,0.00 °in,5.0,509 w/m²,2022-07-14,,,,
9:05 AM,78.1 °F,65.8 °F,66 °%,WSW,1.6 °mph,2.9 °mph,29.96 °in,0.00 °in,0.00 °in,6.0,578 w/m²,2022-07-14,,,,
9:11 AM,77.9 °F,65.1 °F,65 °%,West,2.0 °mph,3.8 °mph,29.96 °in,0.00 °in,0.00 °in,6.0,569 w/m²,2022-07-14,,,,
9:16 AM,78.1 °F,65.8 °F,66 °%,NNW,1.3 °mph,4.9 °mph,29.96 °in,0.00 °in,0.00 °in,6.0,553 w/m²,2022-07-14,,,,
9:21 AM,78.3 °F,65.5 °F,65 °%,WNW,2.0 °mph,4.5 °mph,29.97 °in,0.00 °in,0.00 °in,5.0,515 w/m²,2022-07-14,,,,
9:25 AM,78.4 °F,65.3 °F,64 °%,South,1.1 °mph,2.7 °mph,29.97 °in,0.00 °in,0.00 °in,7.0,673 w/m²,2022-07-14,,,,
9:31 AM,78.6 °F,65.5 °F,64 °%,East,4.3 °mph,6.0 °mph,29.97 °in,0.00 °in,0.00 °in,6.0,557 w/m²,2022-07-14,,,,
9:35 AM,78.8 °F,65.7 °F,64 °%,SW,1.1 °mph,2.2 °mph,29.97 °in,0.00 °in,0.00 °in,8.0,737 w/m²,2022-07-14,,,,
9:40 AM,79.2 °F,66.0 °F,64 °%,NE,3.6 °mph,7.6 °mph,29.96 °in,0.00 °in,0.00 °in,5.0,540 w/m²,2022-07-14,,,,
9:46 AM,79.3 °F,65.7 °F,63 °%,East,1.1 °mph,4.7 °mph,29.97 °in,0.00 °in,0.00 °in,5.0,522 w/m²,2022-07-14,,,,
9:50 AM,79.5 °F,65.8 °F,63 °%,SSW,0.2 °mph,1.1 °mph,29.97 °in,0.00 °in,0.00 °in,8.0,781 w/m²,2022-07-14,,,,
9:56 AM,79.5 °F,65.8 °F,63 °%,NW,1.1 °mph,5.4 °mph,29.97 °in,0.00 °in,0.00 °in,4.0,444 w/m²,2022-07-14,,,,
10:01 AM,79.5 °F,65.8 °F,63 °%,,1.6 °mph,5.1 °mph,29.97 °in,0.00 °in,0.00 °in,5.0,512 w/m²,2022-07-14,,,,
10:05 AM,79.5 °F,65.8 °F,63 °%,North,3.6 °mph,6.5 °mph,29.97 °in,0.00 °in,0.00 °in,8.0,726 w/m²,2022-07-14,,,,
10:11 AM,79.7 °F,65.5 °F,62 °%,East,4.3 °mph,7.2 °mph,29.97 °in,0.00 °in,0.00 °in,7.0,681 w/m²,2022-07-14,,,,
10:16 AM,79.7 °F,66.0 °F,63 °%,NW,0.4 °mph,4.0 °mph,29.97 °in,0.00 °in,0.00 °in,7.0,686 w/m²,2022-07-14,,,,
10:21 AM,79.9 °F,66.2 °F,63 °%,West,1.6 °mph,3.8 °mph,29.98 °in,0.00 °in,0.00 °in,7.0,696 w/m²,2022-07-14,,,,
10:26 AM,79.9 °F,66.2 °F,63 °%,East,2.0 °mph,7.8 °mph,29.98 °in,0.00 °in,0.00 °in,7.0,711 w/m²,2022-07-14,,,,
10:31 AM,80.1 °F,66.4 °F,63 °%,West,1.8 °mph,4.5 °mph,29.98 °in,0.00 °in,0.00 °in,7.0,720 w/m²,2022-07-14,,,,
10:36 AM,80.2 °F,66.0 °F,62 °%,NNW,2.5 °mph,6.0 °mph,29.98 °in,0.00 °in,0.00 °in,7.0,736 w/m²,2022-07-14,,,,
10:40 AM,80.2 °F,66.0 °F,62 °%,WNW,2.5 °mph,5.8 °mph,29.98 °in,0.00 °in,0.00 °in,8.0,769 w/m²,2022-07-14,,,,
10:46 AM,80.6 °F,66.4 °F,62 °%,ESE,1.8 °mph,5.6 °mph,29.98 °in,0.00 °in,0.00 °in,8.0,822 w/m²,2022-07-14,,,,
10:51 AM,80.6 °F,66.4 °F,62 °%,NNE,4.0 °mph,7.2 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,940 w/m²,2022-07-14,,,,
10:55 AM,81.0 °F,66.7 °F,62 °%,NNE,0.9 °mph,3.6 °mph,29.98 °in,0.00 °in,0.00 °in,5.0,581 w/m²,2022-07-14,,,,
11:01 AM,81.1 °F,66.9 °F,62 °%,NE,1.8 °mph,4.0 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,416 w/m²,2022-07-14,,,,
11:05 AM,81.3 °F,66.6 °F,61 °%,SSW,2.0 °mph,4.3 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,445 w/m²,2022-07-14,,,,
11:11 AM,81.7 °F,66.9 °F,61 °%,ENE,0.7 °mph,3.4 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,447 w/m²,2022-07-14,,,,
11:16 AM,81.7 °F,66.4 °F,60 °%,West,1.3 °mph,3.1 °mph,29.99 °in,0.00 °in,0.00 °in,3.0,375 w/m²,2022-07-14,,,,
11:21 AM,81.7 °F,66.4 °F,60 °%,NNE,2.5 °mph,5.8 °mph,29.99 °in,0.00 °in,0.00 °in,5.0,564 w/m²,2022-07-14,,,,
11:26 AM,81.7 °F,65.5 °F,58 °%,NNE,5.4 °mph,7.8 °mph,29.99 °in,0.00 °in,0.00 °in,5.0,568 w/m²,2022-07-14,,,,
11:31 AM,82.0 °F,65.8 °F,58 °%,SW,0.4 °mph,1.8 °mph,29.99 °in,0.00 °in,0.00 °in,11.0,1121 w/m²,2022-07-14,,,,
11:35 AM,82.0 °F,65.8 °F,58 °%,North,1.6 °mph,4.5 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,447 w/m²,2022-07-14,,,,
11:41 AM,82.2 °F,65.5 °F,57 °%,NNE,3.4 °mph,8.7 °mph,29.99 °in,0.00 °in,0.00 °in,4.0,453 w/m²,2022-07-14,,,,
11:46 AM,82.4 °F,66.2 °F,58 °%,NNE,0.7 °mph,2.9 °mph,29.98 °in,0.00 °in,0.00 °in,5.0,556 w/m²,2022-07-14,,,,
11:51 AM,82.4 °F,66.2 °F,58 °%,West,0.9 °mph,2.5 °mph,29.98 °in,0.00 °in,0.00 °in,5.0,601 w/m²,2022-07-14,,,,
11:56 AM,82.8 °F,66.0 °F,57 °%,North,1.3 °mph,3.1 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,480 w/m²,2022-07-14,,,,
12:00 PM,82.8 °F,66.0 °F,57 °%,SW,1.6 °mph,3.4 °mph,29.98 °in,0.00 °in,0.00 °in,6.0,605 w/m²,2022-07-14,,,,
12:06 PM,83.1 °F,65.8 °F,56 °%,North,2.0 °mph,6.5 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,923 w/m²,2022-07-14,,,,
12:11 PM,83.1 °F,65.8 °F,56 °%,ESE,2.7 °mph,4.9 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,897 w/m²,2022-07-14,,,,
12:16 PM,83.5 °F,65.7 °F,55 °%,NW,2.9 °mph,4.7 °mph,29.98 °in,0.00 °in,0.00 °in,4.0,491 w/m²,2022-07-14,,,,
12:21 PM,83.5 °F,65.1 °F,54 °%,NE,4.3 °mph,7.2 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,952 w/m²,2022-07-14,,,,
12:26 PM,83.8 °F,65.5 °F,54 °%,South,2.9 °mph,5.1 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,907 w/m²,2022-07-14,,,,
12:31 PM,84.0 °F,65.7 °F,54 °%,WNW,1.6 °mph,3.1 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,889 w/m²,2022-07-14,,,,
12:36 PM,84.0 °F,65.1 °F,53 °%,SW,0.7 °mph,2.0 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,893 w/m²,2022-07-14,,,,
12:41 PM,84.0 °F,64.6 °F,52 °%,SW,1.6 °mph,3.1 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,895 w/m²,2022-07-14,,,,
12:46 PM,84.0 °F,65.1 °F,53 °%,NNW,2.2 °mph,4.5 °mph,29.98 °in,0.00 °in,0.00 °in,8.0,897 w/m²,2022-07-14,,,,
12:51 PM,84.4 °F,64.8 °F,52 °%,West,3.4 °mph,5.8 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,901 w/m²,2022-07-14,,,,
12:55 PM,84.4 °F,64.2 °F,51 °%,,0.4 °mph,2.2 °mph,29.98 °in,0.00 °in,0.00 °in,9.0,906 w/m²,2022-07-14,,,,
1:00 PM,84.7 °F,63.5 °F,49 °%,WNW,2.2 °mph,5.4 °mph,29.97 °in,0.00 °in,0.00 °in,9.0,909 w/m²,2022-07-14,,,,
1:05 PM,84.6 °F,63.3 °F,49 °%,WSW,2.7 °mph,4.3 °mph,29.97 °in,0.00 °in,0.00 °in,9.0,926 w/m²,2022-07-14,,,,
1:11 PM,84.7 °F,63.0 °F,48 °%,NNW,2.0 °mph,5.4 °mph,29.97 °in,0.00 °in,0.00 °in,9.0,914 w/m²,2022-07-14,,,,
1:15 PM,85.1 °F,63.1 °F,48 °%,NNW,3.1 °mph,6.5 °mph,29.97 °in,0.00 °in,0.00 °in,9.0,933 w/m²,2022-07-14,,,,
1:20 PM,85.3 °F,63.3 °F,48 °%,ESE,4.3 °mph,6.7 °mph,29.97 °in,0.00 °in,0.00 °in,9.0,963 w/m²,2022-07-14,,,,
1:26 PM,85.3 °F,62.8 °F,47 °%,SW,3.4 °mph,5.8 °mph,29.96 °in,0.00 °in,0.00 °in,9.0,994 w/m²,2022-07-14,,,,
1:31 PM,85.3 °F,63.3 °F,48 °%,SW,0.7 °mph,2.0 °mph,29.97 °in,0.00 °in,0.00 °in,5.0,591 w/m²,2022-07-14,,,,
